#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3	cn_clone4	u_clone4
chr19	38000000	38250000	P5_INV	1.15794	7	106	345	399	0.46371	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	38250000	38500000	P5_DCIS	1.26258	8	130	449	595	0.430077	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	38250000	38500000	P5_INV	1.35281	8	113	391	514	0.432044	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	38500000	38750000	P5_DCIS	1.491	13	56	318	421	0.430311	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	38500000	38750000	P5_INV	1.39625	11	44	202	288	0.412245	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	38750000	39000000	P5_DCIS	1.38127	31	65	914	1108	0.452028	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	38750000	39000000	P5_INV	1.20996	24	48	503	655	0.43437	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	39000000	39250000	P5_DCIS	1.37222	39	64	1145	1386	0.45239	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	39000000	39250000	P5_INV	1.19235	29	45	568	745	0.432597	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	39250000	39500000	P5_DCIS	1.4122	16	46	334	410	0.448925	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	39250000	39500000	P5_INV	1.13443	13	32	181	235	0.435096	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	39500000	39750000	P5_DCIS	1.31154	24	61	655	829	0.441375	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	39500000	39750000	P5_INV	1.10557	20	44	370	513	0.419026	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	39750000	40000000	P5_DCIS	1.39256	26	73	876	1029	0.459843	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	39750000	40000000	P5_INV	1.1201	23	41	422	524	0.446089	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	40000000	40250000	P5_DCIS	1.11508	33	61	901	1114	0.447146	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	40000000	40250000	P5_INV	1.07892	29	45	578	744	0.437216	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	40250000	40500000	P5_DCIS	1.35605	28	94	1099	1534	0.417395	34	1|1	0.320065	3|2	0	2|4	0.297808	5|2	0.195104	6|5	0.187023
chr19	40250000	40500000	P5_INV	1.01634	25	53	559	784	0.416232	34	1|1	0.55936	3|2	0.279445	2|4	0	5|2	0.161195	6|5	0
chr19	40500000	40750000	P5_DCIS	0.984813	9	28	72	186	0.27907	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr19	40500000	40750000	P5_INV	1.12979	6	22	42	94	0.308824	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr19	40750000	41000000	P5_DCIS	0.996821	12	40	125	355	0.260417	10	1|1	0.320065	4|0	0	5|1	0.297808	2|2	0.195104	5|0	0.187023
chr19	40750000	41000000	P5_INV	0.900929	10	28	97	188	0.340351	10	1|1	0.55936	4|0	0.279445	5|1	0	2|2	0.161195	5|0	0
chr19	41000000	41250000	P5_DCIS	0.996897	13	50	181	475	0.275915	10	1|1	0.320065	4|0	0	5|1	0.297808	2|2	0.195104	5|0	0.187023
chr19	41000000	41250000	P5_INV	0.841882	12	35	151	274	0.355294	10	1|1	0.55936	4|0	0.279445	5|1	0	2|2	0.161195	5|0	0
chr19	41250000	41500000	P5_DCIS	0.934037	61	52	793	2418	0.246964	10	1|1	0.320065	4|0	0	5|1	0.297808	2|2	0.195104	5|0	0.187023
chr19	41250000	41500000	P5_INV	0.820434	41	46	668	1224	0.353066	10	1|1	0.55936	4|0	0.279445	5|1	0	2|2	0.161195	5|0	0
chr19	41500000	41750000	P5_DCIS	0.863944	23	47	302	795	0.275296	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr19	41500000	41750000	P5_INV	0.852546	18	33	223	376	0.372287	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr19	41750000	42000000	P5_DCIS	0.971174	5	32	45	116	0.279503	10	1|1	0.320065	4|0	0	5|1	0.297808	2|2	0.195104	5|0	0.187023
chr19	41750000	42000000	P5_INV	0.844535	3	13	12	27	0.307692	10	1|1	0.55936	4|0	0.279445	5|1	0	2|2	0.161195	5|0	0
chr19	42500000	42750000	P5_DCIS	0.903463	1	34	14	20	0.411765	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	42500000	42750000	P5_INV	0.795217	1	30	11	19	0.366667	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	43000000	43250000	P5_DCIS	0.74186	4	205	193	628	0.235079	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr19	43000000	43250000	P5_INV	0.78301	3	204	172	440	0.281046	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr19	43250000	43500000	P5_DCIS	0.651809	64	86	1515	4050	0.272237	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr19	43250000	43500000	P5_INV	0.724903	47	72	1040	2386	0.303561	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr19	43500000	43750000	P5_DCIS	0.705254	38	94	1032	2567	0.286746	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr19	43500000	43750000	P5_INV	0.822307	33	82	930	1791	0.341786	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr19	43750000	44000000	P5_DCIS	0.928405	33	53	703	1067	0.397175	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	43750000	44000000	P5_INV	0.967118	26	51	501	832	0.375844	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	44000000	44250000	P5_DCIS	1.14725	16	53	336	514	0.395294	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	44000000	44250000	P5_INV	1.06115	9	55	216	285	0.431138	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	44250000	44500000	P5_DCIS	0.87398	25	98	1011	1460	0.409146	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	44250000	44500000	P5_INV	0.965131	25	75	786	1109	0.414776	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	44500000	44750000	P5_DCIS	0.88683	2	143	108	179	0.376307	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	44500000	44750000	P5_INV	0.995387	1	226	101	125	0.446903	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	44750000	45000000	P5_DCIS	1.00695	23	86	906	1083	0.455505	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	44750000	45000000	P5_INV	1.13876	21	76	730	867	0.457107	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	45000000	45250000	P5_DCIS	1.22774	15	52	352	440	0.444444	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	45000000	45250000	P5_INV	1.19095	10	45	206	251	0.450766	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	45250000	45500000	P5_DCIS	1.46077	24	56	580	783	0.425532	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	45250000	45500000	P5_INV	1.2074	20	41	361	464	0.437576	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	45500000	45750000	P5_DCIS	1.464	8	38	139	167	0.454248	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	45500000	45750000	P5_INV	1.20022	5	19	39	58	0.402062	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	45750000	46000000	P5_DCIS	1.3905	35	42	640	856	0.427807	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	45750000	46000000	P5_INV	1.21272	25	29	312	429	0.421053	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	46000000	46250000	P5_DCIS	1.51156	3	56	81	88	0.47929	34	1|1	0.320065	3|2	0	2|4	0.297808	5|2	0.195104	6|5	0.187023
chr19	46000000	46250000	P5_INV	1.25643	3	28	30	54	0.357143	34	1|1	0.55936	3|2	0.279445	2|4	0	5|2	0.161195	6|5	0
chr19	46250000	46500000	P5_DCIS	1.45188	35	39	617	780	0.441661	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	46250000	46500000	P5_INV	1.15331	26	26	309	389	0.442693	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	46500000	46750000	P5_DCIS	1.09112	8	42	155	184	0.457227	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	46500000	46750000	P5_INV	1.0873	6	35	90	124	0.420561	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	46750000	47000000	P5_DCIS	1.19839	11	61	288	391	0.424153	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	46750000	47000000	P5_INV	1.1126	8	63	224	284	0.440945	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	47000000	47250000	P5_DCIS	1.3929	9	43	168	221	0.431877	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	47000000	47250000	P5_INV	1.14682	7	28	86	110	0.438776	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	47250000	47500000	P5_DCIS	1.142	5	67	141	195	0.419643	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	47250000	47500000	P5_INV	1.04046	3	69	87	120	0.42029	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	47500000	47750000	P5_DCIS	1.23276	2	61	49	73	0.401639	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	47500000	47750000	P5_INV	1.08628	2	40	29	52	0.358025	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	47750000	48000000	P5_DCIS	1.19198	7	42	104	190	0.353741	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	47750000	48000000	P5_INV	1.05156	5	28	63	78	0.446809	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	48000000	48250000	P5_DCIS	1.17824	13	36	170	303	0.359408	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	48000000	48250000	P5_INV	1.02973	12	20	100	148	0.403226	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	48250000	48500000	P5_DCIS	1.00806	20	52	423	626	0.403241	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	48250000	48500000	P5_INV	1.05972	16	41	284	385	0.424514	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	48500000	48750000	P5_DCIS	1.11849	27	58	582	986	0.371173	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	48500000	48750000	P5_INV	1.08724	21	53	479	638	0.428827	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	48750000	49000000	P5_DCIS	1.2396	17	43	302	432	0.411444	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	48750000	49000000	P5_INV	1.01993	14	31	181	257	0.413242	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	49000000	49250000	P5_DCIS	1.29747	10	40	157	251	0.384804	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	49000000	49250000	P5_INV	1.01067	6	24	57	92	0.38255	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	49250000	49500000	P5_DCIS	1.29541	20	53	409	662	0.381886	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	49250000	49500000	P5_INV	1.06201	14	43	248	361	0.407225	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	49500000	49750000	P5_DCIS	1.14888	46	63	1141	1773	0.391558	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	49500000	49750000	P5_INV	0.960845	33	39	530	776	0.405819	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	49750000	50000000	P5_DCIS	1.14662	29	57	709	946	0.428399	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	49750000	50000000	P5_INV	1.00325	23	34	310	478	0.393401	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	50000000	50250000	P5_DCIS	1.19893	45	39	656	1099	0.373789	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	50000000	50250000	P5_INV	0.990926	35	25	328	552	0.372727	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	50250000	50500000	P5_DCIS	1.12442	48	44	858	1272	0.402817	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	50250000	50500000	P5_INV	0.913535	37	27	395	607	0.394212	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	50500000	50750000	P5_DCIS	1.00132	16	56	334	562	0.372768	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	50500000	50750000	P5_INV	1.0915	12	46	226	331	0.405745	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	50750000	51000000	P5_DCIS	1.04196	26	38	393	596	0.397371	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	50750000	51000000	P5_INV	0.953725	13	31	159	253	0.385922	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	51000000	51250000	P5_DCIS	1.0103	9	48	180	255	0.413793	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	51000000	51250000	P5_INV	1.02555	9	28	92	160	0.365079	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	51250000	51500000	P5_DCIS	0.992824	38	45	662	1053	0.386006	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	51250000	51500000	P5_INV	1.00318	27	39	447	626	0.416589	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	51500000	51750000	P5_DCIS	1.00651	28	41	425	746	0.362938	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	51500000	51750000	P5_INV	0.966575	22	39	386	477	0.447277	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	51750000	52000000	P5_DCIS	1.00379	33	46	617	930	0.398836	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	51750000	52000000	P5_INV	0.936291	24	39	392	555	0.413939	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	52000000	52250000	P5_DCIS	0.856875	49	49	964	1445	0.400166	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	52000000	52250000	P5_INV	0.905618	39	38	631	887	0.415679	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	52250000	52500000	P5_DCIS	0.866469	5	110	231	321	0.418478	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr19	52250000	52500000	P5_INV	0.952242	5	80	188	214	0.467662	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr19	52500000	52750000	P5_DCIS	0.927104	26	82	912	1226	0.426567	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	52500000	52750000	P5_INV	1.04396	23	65	640	868	0.424403	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	52750000	53000000	P5_DCIS	0.912473	22	69	647	883	0.422876	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr19	52750000	53000000	P5_INV	1.14478	11	86	408	540	0.43038	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr19	53000000	53250000	P5_DCIS	0.915518	69	91	2535	3809	0.39959	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr19	53000000	53250000	P5_INV	1.13082	62	78	2059	2802	0.423575	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr19	53250000	53500000	P5_DCIS	0.930801	39	93	1560	2098	0.426463	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr19	53250000	53500000	P5_INV	1.13168	32	93	1180	1805	0.39531	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr19	53500000	53750000	P5_DCIS	0.90038	24	73	743	1025	0.420249	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	53500000	53750000	P5_INV	1.09257	20	62	538	720	0.427663	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	53750000	54000000	P5_DCIS	0.86396	70	111	3110	4698	0.398309	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	53750000	54000000	P5_INV	1.0801	64	102	2719	3850	0.413914	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	54000000	54250000	P5_DCIS	0.86719	30	71	834	1307	0.389538	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr19	54000000	54250000	P5_INV	1.15877	19	70	586	761	0.435041	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr19	54250000	54500000	P5_DCIS	0.945527	25	62	606	951	0.38921	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr19	54250000	54500000	P5_INV	1.13718	17	67	486	666	0.421875	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr19	54500000	54750000	P5_DCIS	0.997205	2	14	6	23	0.206897	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr19	54500000	54750000	P5_INV	0.927726	2	10	7	14	0.333333	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr19	55500000	55750000	P5_DCIS	1.05189	21	47	397	606	0.395813	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr19	55500000	55750000	P5_INV	0.964546	16	43	274	419	0.395382	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr19	55750000	56000000	P5_DCIS	1.15809	35	47	617	1036	0.373261	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr19	55750000	56000000	P5_INV	0.961008	22	30	264	412	0.390533	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr19	56000000	56250000	P5_DCIS	1.30487	11	49	220	321	0.406654	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	56000000	56250000	P5_INV	1.14155	7	40	123	163	0.43007	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	56250000	56500000	P5_DCIS	1.20841	22	67	664	825	0.445937	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	56250000	56500000	P5_INV	1.26643	18	56	457	555	0.451581	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	56500000	56750000	P5_DCIS	1.33646	37	76	1135	1707	0.399367	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	56500000	56750000	P5_INV	1.29711	31	65	850	1172	0.420376	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	56750000	57000000	P5_DCIS	1.29185	10	84	345	496	0.410226	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	56750000	57000000	P5_INV	1.27912	8	71	223	350	0.38918	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	57000000	57250000	P5_DCIS	1.13956	17	105	743	1045	0.415548	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	57000000	57250000	P5_INV	1.23252	16	77	526	711	0.425222	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	57250000	57500000	P5_DCIS	1.65707	5	130	237	415	0.363497	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	57250000	57500000	P5_INV	1.59269	4	115	190	272	0.411255	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	57500000	57750000	P5_DCIS	1.31548	4	114	178	278	0.390351	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	57500000	57750000	P5_INV	1.34216	4	68	108	165	0.395604	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	57750000	58000000	P5_DCIS	1.26026	21	119	1152	1349	0.460616	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	57750000	58000000	P5_INV	1.22216	21	91	871	1041	0.455544	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	58000000	58250000	P5_DCIS	1.58795	45	97	1542	2836	0.352216	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	58000000	58250000	P5_INV	1.58669	38	76	983	1929	0.337569	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	58250000	58500000	P5_DCIS	1.6545	7	107	326	428	0.432361	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr19	58250000	58500000	P5_INV	1.5664	7	83	244	341	0.417094	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr19	58500000	58750000	P5_DCIS	1.12088	16	67	486	593	0.450417	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	58500000	58750000	P5_INV	1.13186	14	50	321	391	0.450843	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	58750000	59000000	P5_DCIS	1.27079	4	94	172	205	0.456233	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr19	58750000	59000000	P5_INV	1.12551	4	56	100	125	0.444444	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr19	59000000	59128983	P5_DCIS	1.42803	9	55	219	282	0.437126	34	1|1	0.320065	3|2	0	2|4	0.297808	5|2	0.195104	6|5	0.187023
chr19	59000000	59128983	P5_INV	1.0194	7	28	91	110	0.452736	34	1|1	0.55936	3|2	0.279445	2|4	0	5|2	0.161195	6|5	0
chr2	1	250000	P5_DCIS	0.855293	5	115	233	344	0.403813	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	1	250000	P5_INV	0.96214	4	123	221	271	0.449187	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	250000	500000	P5_DCIS	0.864849	6	100	222	383	0.366942	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	250000	500000	P5_INV	0.949435	4	88	140	212	0.397727	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	750000	1000000	P5_DCIS	0.752768	1	32	16	16	0.5	3	1|1	0.320065	3|3	0	2|2	0.297808	6|2	0.195104	2|2	0.187023
chr2	750000	1000000	P5_INV	1.12574	1	37	14	23	0.378378	3	1|1	0.55936	3|3	0.279445	2|2	0	6|2	0.161195	2|2	0
chr2	1000000	1250000	P5_DCIS	0.766758	1	166	73	93	0.439759	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr2	1000000	1250000	P5_INV	0.913799	1	164	76	88	0.463415	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr2	1250000	1500000	P5_DCIS	0.770106	21	34	261	473	0.355586	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	1250000	1500000	P5_INV	0.907623	15	31	185	285	0.393617	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	1500000	1750000	P5_DCIS	0.891192	11	44	202	285	0.414784	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	1500000	1750000	P5_INV	0.946033	9	31	104	176	0.371429	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	1750000	2000000	P5_DCIS	0.794004	8	44	139	214	0.393768	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	1750000	2000000	P5_INV	0.92805	6	47	117	170	0.407666	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	3000000	3250000	P5_DCIS	0.879727	2	39	32	47	0.405063	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr2	3000000	3250000	P5_INV	0.926104	2	33	27	40	0.402985	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr2	3250000	3500000	P5_DCIS	0.894415	6	39	103	134	0.434599	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
