#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER
chr11	25000000	25250000	P6_DCIS	1.0212941503812234	1	294	49	245	0.16666666666666666	19
chr11	25000000	25250000	P6_INV	0.9215759318942691	1	175	30	145	0.17142857142857143	19
chr11	25500000	25750000	P6_DCIS	1.4803931060743662	1	45	5	40	0.1111111111111111	19
chr11	25500000	25750000	P6_INV	0.9352713612053603	1	16	3	13	0.1875	19
chr11	26250000	26500000	P6_DCIS	1.1182464890946489	3	103	48	261	0.1553398058252427	19
chr11	26250000	26500000	P6_INV	0.8629274505157697	3	41.666666666666664	22	103	0.176	19
chr11	26500000	26750000	P6_DCIS	0.8459296353041296	46	102.23913043478261	762	3941	0.16202423984690623	19
chr11	26500000	26750000	P6_INV	0.8395887561467892	41	48.146341463414636	266	1708	0.1347517730496454	19
chr11	27000000	27250000	P6_DCIS	0.9043139821286272	2	140	56	224	0.2	19
chr11	27000000	27250000	P6_INV	0.8332546801946061	2	60	16	104	0.13333333333333333	19
chr11	27250000	27500000	P6_DCIS	0.8601961997094655	8	99.75	124	674	0.15538847117794485	19
chr11	27250000	27500000	P6_INV	0.8727852569978275	6	52.166666666666664	35	278	0.11182108626198083	19
chr11	27750000	28000000	P6_DCIS	0.9120081459444361	4	148.75	94	501	0.15798319327731092	19
chr11	27750000	28000000	P6_INV	0.8689515664863617	4	70	37	243	0.13214285714285715	19
chr11	28000000	28250000	P6_DCIS	0.8806666551219658	11	88.18181818181819	185	785	0.19072164948453607	19
chr11	28000000	28250000	P6_INV	0.8215333225394481	10	40.7	60	347	0.14742014742014742	19
chr11	30250000	30500000	P6_DCIS	0.9069910164754323	1	84	22	62	0.2619047619047619	19
chr11	30250000	30500000	P6_INV	0.8367745414294603	1	29	5	24	0.1724137931034483	19
chr11	31750000	32000000	P6_DCIS	0.9280159106694013	3	45	19	116	0.14074074074074075	19
chr11	31750000	32000000	P6_INV	0.8971550277265492	2	18.5	4	33	0.10810810810810811	19
chr11	32000000	32250000	P6_DCIS	0.9646230275638298	2	110	36	184	0.16363636363636364	19
chr11	32000000	32250000	P6_INV	0.8959767308985384	2	48	9	87	0.09375	19
chr11	32250000	32500000	P6_DCIS	0.9165721427735494	1	57	12	45	0.21052631578947367	19
chr11	32250000	32500000	P6_INV	0.8497163770443684	1	25	0	25	0	19
chr11	32500000	32750000	P6_DCIS	0.9056937069193315	10	95	177	773	0.1863157894736842	19
chr11	32500000	32750000	P6_INV	0.8845701349460685	9	42.333333333333336	49	332	0.12860892388451445	19
chr11	32750000	33000000	P6_DCIS	0.9054044681446122	3	105	52	263	0.16507936507936508	19
chr11	32750000	33000000	P6_INV	0.9092459939229895	2	65.5	16	115	0.12213740458015267	19
chr11	33000000	33250000	P6_DCIS	0.8763040805019018	5	50.6	35	218	0.1383399209486166	19
chr11	33000000	33250000	P6_INV	0.9002045115935946	4	22.75	9	82	0.0989010989010989	19
chr11	33250000	33500000	P6_DCIS	0.8581532128668407	5	121.4	99	508	0.1630971993410214	19
chr11	33250000	33500000	P6_INV	0.8750766618334753	5	43.2	35	181	0.16203703703703703	19
chr11	33500000	33750000	P6_DCIS	0.8385086087900502	4	123.25	70	423	0.14198782961460446	19
chr11	33500000	33750000	P6_INV	0.8599908172061068	4	58.75	45	190	0.19148936170212766	19
chr11	33750000	34000000	P6_DCIS	0.9149252765505234	8	74.125	101	492	0.1703204047217538	19
chr11	33750000	34000000	P6_INV	0.8831767664681196	7	33.57142857142857	29	206	0.12340425531914893	19
chr11	34000000	34250000	P6_DCIS	0.8731326779003457	2	83.5	28	139	0.16766467065868262	19
chr11	34000000	34250000	P6_INV	0.9273561224757023	2	42	12	72	0.14285714285714285	19
chr11	34250000	34500000	P6_DCIS	0.9239296373768834	10	63.1	97	534	0.1537242472266244	19
chr11	34250000	34500000	P6_INV	0.9432888285852632	10	26.4	20	244	0.07575757575757576	19
chr11	34500000	34750000	P6_DCIS	0.858683024256751	3	47	24	117	0.1702127659574468	19
chr11	34500000	34750000	P6_INV	0.8956353172513195	2	38	7	69	0.09210526315789473	19
chr11	35000000	35250000	P6_DCIS	0.8496502654074962	3	146.66666666666666	72	368	0.16363636363636364	19
chr11	35000000	35250000	P6_INV	0.86201462009885	2	101	26	176	0.12871287128712872	19
chr11	35250000	35500000	P6_DCIS	0.8874548088340751	9	105	172	773	0.182010582010582	19
chr11	35250000	35500000	P6_INV	0.9020922401576574	8	51.75	62	352	0.1497584541062802	19
chr11	35750000	36000000	P6_DCIS	1.0574357243773975	3	29	16	71	0.1839080459770115	19
chr11	35750000	36000000	P6_INV	0.9340068992914077	3	17.333333333333332	13	39	0.25	19
chr11	36000000	36250000	P6_DCIS	1.0050859520192246	4	57.25	49	180	0.21397379912663755	19
chr11	36000000	36250000	P6_INV	0.9487051681691695	4	30	24	96	0.2	19
chr11	36250000	36500000	P6_DCIS	0.8727543325443853	12	68.41666666666667	157	664	0.19123020706455543	19
chr11	36250000	36500000	P6_INV	0.8950742984073767	9	43.44444444444444	49	342	0.12531969309462915	19
chr11	36500000	36750000	P6_DCIS	0.8555976436879279	4	86.5	67	279	0.1936416184971098	19
chr11	36500000	36750000	P6_INV	0.8671682423418825	4	34.25	21	116	0.15328467153284672	19
chr11	39000000	39250000	P6_DCIS	1.3064684485013143	1	68	10	58	0.14705882352941177	19
chr11	39000000	39250000	P6_INV	0.7148200374777997	1	21	2	19	0.09523809523809523	19
chr11	39750000	40000000	P6_DCIS	1.7269103339566712	2	23.5	7	40	0.14893617021276595	19
chr11	39750000	40000000	P6_INV	0.8963184224294442	1	13	4	9	0.3076923076923077	19
chr11	40000000	40250000	P6_DCIS	0.9834822553632834	1	95	15	80	0.15789473684210525	19
chr11	40000000	40250000	P6_INV	0.8974478150888174	1	52	10	42	0.19230769230769232	19
chr11	40250000	40500000	P6_DCIS	1.8895618131585035	2	36	13	59	0.18055555555555555	19
chr11	40250000	40500000	P6_INV	0.9109992112270588	1	19	4	15	0.21052631578947367	19
chr11	42750000	43000000	P6_DCIS	1.9058023375582254	1	30	2	28	0.06666666666666667	19
chr11	42750000	43000000	P6_INV	0.9506697376141845	1	21	1	20	0.047619047619047616	19
chr11	43250000	43500000	P6_DCIS	0.8563495768529892	4	102.75	79	332	0.1922141119221411	19
chr11	43250000	43500000	P6_INV	0.8405790494243305	4	40.5	28	134	0.1728395061728395	19
chr11	43500000	43750000	P6_DCIS	1.0324469033920898	2	17.5	6	29	0.17142857142857143	19
chr11	43500000	43750000	P6_INV	0.8699490601470333	1	21	2	19	0.09523809523809523	19
chr11	43750000	44000000	P6_DCIS	0.8790519038676997	16	116.4375	346	1517	0.18572195383789586	19
chr11	43750000	44000000	P6_INV	0.8849217755993117	16	55.0625	133	748	0.15096481271282633	19
chr11	44000000	44250000	P6_DCIS	0.8638876677164489	1	76	12	64	0.15789473684210525	19
chr11	44000000	44250000	P6_INV	0.8918505222694003	1	34	3	31	0.08823529411764706	19
chr11	44250000	44500000	P6_DCIS	0.977850868323693	5	39.2	35	161	0.17857142857142858	19
chr11	44250000	44500000	P6_INV	0.8922223558322463	3	27.333333333333332	13	69	0.15853658536585366	19
chr11	44500000	44750000	P6_DCIS	1.0708802668546078	4	38	34	118	0.2236842105263158	19
chr11	44500000	44750000	P6_INV	0.9642090644552934	3	19.666666666666668	8	51	0.13559322033898305	19
chr11	44750000	45000000	P6_DCIS	0.9667033032804725	5	80.6	59	344	0.14640198511166252	19
chr11	44750000	45000000	P6_INV	0.8897954333584681	6	31	20	166	0.10752688172043011	19
chr11	45000000	45250000	P6_DCIS	1.0208254879587026	1	50	7	43	0.14	19
chr11	45000000	45250000	P6_INV	0.9140651752328073	1	13	1	12	0.07692307692307693	19
chr11	45500000	45750000	P6_DCIS	1.180885640281221	3	59.666666666666664	22	157	0.12290502793296089	19
chr11	45500000	45750000	P6_INV	0.9108177301993583	3	27.666666666666668	9	74	0.10843373493975904	19
chr11	46000000	46250000	P6_DCIS	1.0204208840616282	1	43	5	38	0.11627906976744186	19
chr11	46000000	46250000	P6_INV	0.9537715550615279	1	17	1	16	0.058823529411764705	19
chr11	46500000	46750000	P6_DCIS	0.8746203049767319	5	76.2	61	320	0.16010498687664043	19
chr11	46500000	46750000	P6_INV	0.9344465148978084	5	30.4	20	132	0.13157894736842105	19
chr11	46750000	47000000	P6_DCIS	0.9055606110366675	24	89.08333333333333	315	1823	0.14733395696913001	19
chr11	46750000	47000000	P6_INV	0.956204854832266	23	42.43478260869565	149	827	0.1526639344262295	19
chr11	47000000	47250000	P6_DCIS	0.9013569550094244	9	40.55555555555556	56	309	0.15342465753424658	19
chr11	47000000	47250000	P6_INV	0.9154634384684399	8	20	25	135	0.15625	19
chr11	47250000	47500000	P6_DCIS	0.8963734303484501	31	64.70967741935483	320	1686	0.15952143569292124	19
chr11	47250000	47500000	P6_INV	0.9547905286524035	27	31.333333333333332	122	724	0.14420803782505912	19
chr11	47500000	47750000	P6_DCIS	0.8955047117402621	9	62	106	452	0.18996415770609318	19
chr11	47500000	47750000	P6_INV	0.9589129243231558	7	33.42857142857143	32	202	0.13675213675213677	19
chr11	47750000	48000000	P6_DCIS	0.9256077610408476	18	100.27777777777777	299	1506	0.16565096952908587	19
chr11	47750000	48000000	P6_INV	0.9517403941976929	14	52.5	120	615	0.16326530612244897	19
chr11	48000000	48250000	P6_DCIS	0.8810851777175769	11	93.36363636363636	184	843	0.17916260954235638	19
chr11	48000000	48250000	P6_INV	0.9459893251193082	11	45	63	432	0.12727272727272726	19
chr11	48250000	48500000	P6_DCIS	0.888327114900738	13	114.38461538461539	257	1230	0.17283120376597175	19
chr11	48250000	48500000	P6_INV	0.8683343574422446	13	46	76	522	0.12709030100334448	19
chr11	48500000	48750000	P6_DCIS	0.9240473353987141	7	39	48	225	0.17582417582417584	19
chr11	48500000	48750000	P6_INV	0.8600284766734552	4	23.75	14	81	0.14736842105263157	19
chr11	48750000	49000000	P6_DCIS	0.9863455101779822	11	101.9090909090909	212	909	0.18911685994647637	19
chr11	48750000	49000000	P6_INV	0.8928763399515058	10	53.2	100	432	0.18796992481203006	19
chr11	49000000	49250000	P6_DCIS	0.8257200101509323	46	90.91304347826087	695	3487	0.16618842659014826	19
chr11	49000000	49250000	P6_INV	0.8375897092304115	41	44.34146341463415	267	1551	0.14686468646864687	19
chr11	49250000	49500000	P6_DCIS	0.8453105229273592	9	117.77777777777777	190	870	0.1792452830188679	19
chr11	49250000	49500000	P6_INV	0.7888459099171314	7	61.42857142857143	69	361	0.16046511627906976	19
chr11	49500000	49750000	P6_DCIS	1.1852279564108972	2	92	43	141	0.23369565217391305	19
chr11	49500000	49750000	P6_INV	0.7686329874146505	2	41	8	74	0.0975609756097561	19
chr11	49750000	50000000	P6_DCIS	0.823481582485763	9	107.44444444444444	206	761	0.21302998965873837	19
chr11	49750000	50000000	P6_INV	0.8279753403142787	9	51.666666666666664	75	390	0.16129032258064516	19
chr11	50000000	50250000	P6_DCIS	0.8452888506577106	9	52.111111111111114	78	391	0.16631130063965885	19
chr11	50000000	50250000	P6_INV	0.8096169035477864	8	25.75	44	162	0.21359223300970873	19
chr11	50250000	50500000	P6_DCIS	1.0668612975884864	10	48.6	79	407	0.16255144032921812	19
chr11	50250000	50500000	P6_INV	0.8824264931477047	9	22	28	170	0.1414141414141414	19
chr11	51250000	51500000	P6_DCIS	0.8890603702008949	24	61.708333333333336	292	1189	0.19716407832545577	19
chr11	51250000	51500000	P6_INV	0.832326562072687	22	29.863636363636363	123	534	0.1872146118721461	19
chr11	51500000	51750000	P6_DCIS	1.5308087844194616	24	128.58333333333334	700	2386	0.22683084899546338	19
chr11	51500000	51750000	P6_INV	0.9126537662152255	21	43.523809523809526	172	742	0.18818380743982493	19
chr11	55000000	55250000	P6_DCIS	0.8238333612769809	77	68.81818181818181	994	4305	0.18758256274768825	19
chr11	55000000	55250000	P6_INV	0.8577974324363317	63	40.92063492063492	419	2159	0.16252909231962762	19
chr11	55250000	55500000	P6_DCIS	0.838288708442409	40	85.75	596	2834	0.17376093294460643	19
chr11	55250000	55500000	P6_INV	0.8091824953070639	37	39.4054054054054	186	1272	0.12757201646090535	19
chr11	55500000	55750000	P6_DCIS	0.8010201504911276	44	127.75	1023	4598	0.18199608610567514	19
chr11	55500000	55750000	P6_INV	0.8302674650231834	39	68.82051282051282	451	2233	0.1680327868852459	19
chr11	55750000	56000000	P6_DCIS	0.8359712175517927	58	143.10344827586206	1514	6786	0.18240963855421688	19
chr11	55750000	56000000	P6_INV	0.8481412855016479	54	68.12962962962963	587	3092	0.15955422669203587	19
chr11	56000000	56250000	P6_DCIS	0.7949214135424147	14	152.42857142857142	382	1752	0.1790065604498594	19
chr11	56000000	56250000	P6_INV	0.7924658227109221	14	78.85714285714286	162	942	0.14673913043478262	19
chr11	56250000	56500000	P6_DCIS	0.8032270199050237	20	76.25	285	1240	0.18688524590163935	19
chr11	56250000	56500000	P6_INV	0.8519252771405126	18	38.72222222222222	128	569	0.1836441893830703	19
chr11	56750000	57000000	P6_DCIS	1.0795174545079906	3	34.666666666666664	20	84	0.19230769230769232	19
chr11	56750000	57000000	P6_INV	0.9384150460857006	2	17.5	6	29	0.17142857142857143	19
chr11	57000000	57250000	P6_DCIS	0.843200876020028	6	97.33333333333333	93	491	0.15924657534246575	19
chr11	57000000	57250000	P6_INV	0.8966967098243613	6	44	36	228	0.13636363636363635	19
chr11	57500000	57750000	P6_DCIS	0.9513299751736763	1	23	3	20	0.13043478260869565	19
chr11	57500000	57750000	P6_INV	1.008487798886931	1	12	2	10	0.16666666666666666	19
chr11	57750000	58000000	P6_DCIS	0.8243198818804738	7	111	136	641	0.17503217503217502	19
chr11	57750000	58000000	P6_INV	0.8285939963021327	7	47.42857142857143	43	289	0.12951807228915663	19
chr11	58000000	58250000	P6_DCIS	0.8575230154157892	7	104.85714285714286	108	626	0.14713896457765668	19
chr11	58000000	58250000	P6_INV	0.8737548795000982	5	61	37	268	0.12131147540983607	19
chr11	58250000	58500000	P6_DCIS	0.850332234788285	8	86.375	115	576	0.16642547033285093	19
chr11	58250000	58500000	P6_INV	0.8748924635674862	8	38.5	51	257	0.16558441558441558	19
chr11	59000000	59250000	P6_DCIS	0.9104730632385991	12	107.75	225	1068	0.1740139211136891	19
chr11	59000000	59250000	P6_INV	0.8709524572591926	10	54.1	69	472	0.12754158964879853	19
chr11	59500000	59750000	P6_DCIS	0.8687283898302578	1	165	31	134	0.18787878787878787	19
chr11	59500000	59750000	P6_INV	0.9057818110358742	1	85	12	73	0.1411764705882353	19
chr11	59750000	60000000	P6_DCIS	0.8301335148287403	16	65.5	174	874	0.16603053435114504	19
chr11	59750000	60000000	P6_INV	0.8561755535281586	12	38.666666666666664	76	388	0.16379310344827586	19
chr11	60000000	60250000	P6_DCIS	0.8208875128200169	26	126.8076923076923	524	2773	0.1589323627540188	19
chr11	60000000	60250000	P6_INV	0.8560418875261898	25	59.2	202	1278	0.13648648648648648	19
chr11	60250000	60500000	P6_DCIS	0.8435833845736874	13	134.69230769230768	316	1435	0.18046830382638493	19
chr11	60250000	60500000	P6_INV	0.8630794826693948	12	66.58333333333333	104	695	0.13016270337922403	19
chr11	60500000	60750000	P6_DCIS	0.86346352087853	21	43.19047619047619	151	756	0.16648291069459759	19
chr11	60500000	60750000	P6_INV	0.923503581284748	19	20.736842105263158	58	336	0.14720812182741116	19
chr11	60750000	61000000	P6_DCIS	0.8349385290512995	17	63	179	892	0.16713352007469653	19
chr11	60750000	61000000	P6_INV	0.8440363211371357	15	31.4	75	396	0.1592356687898089	19
chr11	61000000	61250000	P6_DCIS	0.8819573789347801	2	38.5	9	68	0.11688311688311688	19
chr11	61000000	61250000	P6_INV	0.9386933108213317	2	9.5	4	15	0.21052631578947367	19
chr11	61250000	61500000	P6_DCIS	0.898225364302718	7	47.857142857142854	51	284	0.15223880597014924	19
chr11	61250000	61500000	P6_INV	0.9236284023268865	6	25.666666666666668	22	132	0.14285714285714285	19
chr11	61500000	61750000	P6_DCIS	0.8515847847972772	22	79.0909090909091	250	1490	0.14367816091954022	19
chr11	61500000	61750000	P6_INV	0.9163731457636528	22	32.31818181818182	88	623	0.12376933895921238	19
chr11	61750000	62000000	P6_DCIS	0.9051457996738678	18	59.611111111111114	184	889	0.17148182665424044	19
chr11	61750000	62000000	P6_INV	0.9166446893794696	15	28.933333333333334	42	392	0.0967741935483871	19
chr11	62000000	62250000	P6_DCIS	0.9394042916072571	12	75	129	771	0.14333333333333334	19
chr11	62000000	62250000	P6_INV	0.9918255841682203	10	39.3	42	351	0.10687022900763359	19
chr11	62250000	62500000	P6_DCIS	0.8889592491255135	6	138.83333333333334	125	708	0.15006002400960383	19
chr11	62250000	62500000	P6_INV	0.9825442749684702	6	67.16666666666667	40	363	0.09925558312655088	19
chr11	62500000	62750000	P6_DCIS	0.9207172842893065	3	92.66666666666667	48	230	0.17266187050359713	19
chr11	62500000	62750000	P6_INV	0.98850200717702	2	51	16	86	0.1568627450980392	19
chr11	62750000	63000000	P6_DCIS	0.8832221677840131	19	111.57894736842105	361	1759	0.17028301886792452	19
chr11	62750000	63000000	P6_INV	0.8941681524491127	17	54.11764705882353	133	787	0.14456521739130435	19
chr11	63250000	63500000	P6_DCIS	0.9333468289493265	16	71.9375	188	963	0.1633362293657689	19
chr11	63250000	63500000	P6_INV	0.9907860488264906	15	37.46666666666667	81	481	0.14412811387900357	19
chr11	63500000	63750000	P6_DCIS	0.949947073384926	3	55.666666666666664	31	136	0.18562874251497005	19
chr11	63500000	63750000	P6_INV	1.0206266995752993	3	22.666666666666668	7	61	0.10294117647058823	19
chr11	63750000	64000000	P6_DCIS	0.8902385955941962	2	71.5	26	117	0.18181818181818182	19
chr11	63750000	64000000	P6_INV	0.9296727542101897	2	25.5	9	42	0.17647058823529413	19
chr11	64000000	64250000	P6_DCIS	0.8621079358713546	6	60.5	158	205	0.43526170798898073	19
chr11	64000000	64250000	P6_INV	0.9155891647657867	6	29.333333333333332	62	114	0.3522727272727273	19
chr11	64250000	64500000	P6_DCIS	0.8819142937047967	14	41	100	474	0.17421602787456447	19
chr11	64250000	64500000	P6_INV	0.8980852217031757	10	21.2	35	177	0.1650943396226415	19
chr11	64500000	64750000	P6_DCIS	0.8855015634880132	29	61.58620689655172	321	1465	0.1797312430011198	19
chr11	64500000	64750000	P6_INV	0.9523647208825804	26	28.576923076923077	85	658	0.11440107671601615	19
chr11	64750000	65000000	P6_DCIS	0.8611169893242798	18	64.55555555555556	169	993	0.14543889845094665	19
chr11	64750000	65000000	P6_INV	0.9164216317555901	17	30.705882352941178	66	456	0.12643678160919541	19
chr11	65000000	65250000	P6_DCIS	0.8756787313315708	1	50	8	42	0.16	19
chr11	65000000	65250000	P6_INV	0.9493714179601572	1	28	2	26	0.07142857142857142	19
chr11	65250000	65500000	P6_DCIS	0.8623010257294953	12	48.416666666666664	98	483	0.1686746987951807	19
chr11	65250000	65500000	P6_INV	0.9059121181058547	10	24.1	36	205	0.14937759336099585	19
chr11	65500000	65750000	P6_DCIS	0.8836916492376241	24	58.083333333333336	229	1165	0.1642754662840746	19
chr11	65500000	65750000	P6_INV	0.9446932388833237	21	28.19047619047619	85	507	0.14358108108108109	19
chr11	65750000	66000000	P6_DCIS	0.895120420063883	14	76.5	186	885	0.17366946778711484	19
chr11	65750000	66000000	P6_INV	0.9773858310161134	13	38.69230769230769	68	435	0.13518886679920478	19
chr11	66000000	66250000	P6_DCIS	0.8888482093623055	14	53.5	131	618	0.17489986648865152	19
chr11	66000000	66250000	P6_INV	0.9510323461206258	13	24.53846153846154	51	268	0.15987460815047022	19
chr11	66250000	66500000	P6_DCIS	0.8944439709275891	31	77.70967741935483	375	2034	0.15566625155666253	19
chr11	66250000	66500000	P6_INV	0.963068111740427	30	36.93333333333333	157	951	0.14169675090252706	19
chr11	66500000	66750000	P6_DCIS	0.9318980598217158	1	36	6	30	0.16666666666666666	19
chr11	66500000	66750000	P6_INV	0.9513948402965997	1	20	3	17	0.15	19
chr11	66750000	67000000	P6_DCIS	0.9771995666980053	3	63.333333333333336	19	171	0.1	19
chr11	66750000	67000000	P6_INV	1.0076435498700609	3	29	13	74	0.14942528735632185	19
chr11	67000000	67250000	P6_DCIS	0.8479451901335547	4	27.5	18	92	0.16363636363636364	19
chr11	67000000	67250000	P6_INV	0.8856687782190732	3	16.333333333333332	6	43	0.12244897959183673	19
chr11	67250000	67500000	P6_DCIS	0.8510190635132883	21	53.333333333333336	174	946	0.15535714285714286	19
chr11	67250000	67500000	P6_INV	0.8875801351610142	19	25.210526315789473	65	414	0.13569937369519833	19
chr11	67500000	67750000	P6_DCIS	0.9068388670214128	34	69.8529411764706	428	1947	0.18021052631578946	19
